Stattrak,Weapon Name,Skin Name,Range Delimeter,#FN,#MW,#FT,#WW,#BS,$FN,$MW,$FT,$WW,$BS,floatAvg,Avg Cost,Avg Profit,Net Profit After Steam ($)
False,MAC-10,Allure,Max,0,10,0,0,0,1.85,0.95,0.55,0.43,0.39,0.07,9.5,10.81,-0.1
False,P2000,Ivory,Max,0,0,9,1,0,0.5,0.15,0.1,0.1,0.09,0.173,1.0,1.03,-0.1
False,SCAR-20,Assault,Max,0,0,9,1,0,0.27,0.14,0.09,0.14,0.08,0.173,0.95,0.97,-0.11
True,PP-Bizon,Night Riot,Max,0,10,0,0,0,0.68,0.27,0.12,0.13,0.12,0.07,2.7,2.98,-0.11
True,SG 553,Aloha,Max,0,10,0,0,0,0.61,0.27,0.13,0.15,0.13,0.07,2.7,2.98,-0.11
True,PP-Bizon,Harvester,Max,0,0,0,10,0,1.18,0.36,0.21,0.18,0.18,0.38,1.8,1.94,-0.11
False,MAC-10,Ensnared,Max,0,0,8,1,1,0.52,0.15,0.08,0.09,0.09,0.203,0.82,0.82,-0.11
False,MP5-SD,Necro Jr.,Max,0,0,8,1,1,0.33,0.14,0.08,0.09,0.09,0.203,0.82,0.82,-0.11
False,MAC-10,Whitefish,Max,0,0,10,0,0,0.75,0.34,0.21,0.21,0.26,0.15,2.1,2.28,-0.11
True,MP9,Modest Threat,Max,0,0,10,0,0,1.04,0.41,0.19,0.4,0.18,0.15,1.9,2.06,-0.11
True,Sawed-Off,Black Sand,Min,0,0,1,1,8,0.88,0.29,0.14,0.12,0.12,0.8030000000000002,1.22,1.27,-0.11
False,Tec-9,Fubar,Max,0,0,10,0,0,nan,1.02,0.09,0.08,0.08,0.15,0.9,0.91,-0.11
False,XM1014,Oxide Blaze,Max,0,0,10,0,0,0.24,0.12,0.07,0.08,0.07,0.15,0.7,0.68,-0.11
True,XM1014,Oxide Blaze,Max,0,10,0,0,0,0.63,0.27,0.12,0.14,0.13,0.07,2.7,2.98,-0.11
False,MP9,Featherweight,Max,0,0,9,1,0,1.16,0.63,0.47,0.32,0.3,0.173,4.55,5.11,-0.11
False,AUG,Plague,Max,0,10,0,0,0,1.08,0.52,0.22,0.42,0.18,0.07,5.2,5.85,-0.11
False,Sawed-Off,Yorick,Min,0,0,0,1,9,0.45,0.18,0.09,0.08,0.07,0.945,0.71,0.69,-0.11
True,SG 553,Aloha,Max,0,0,10,0,0,0.61,0.27,0.13,0.15,0.13,0.15,1.3,1.37,-0.11
True,Nova,Ranger,Max,0,0,9,1,0,2.09,0.7,0.3,0.26,0.26,0.173,2.96,3.27,-0.11
False,MAG-7,Sonar,Max,0,8,1,1,0,0.31,0.17,0.12,0.13,nan,0.109,1.61,1.72,-0.11
False,Glock-18,Oxide Blaze,Max,0,0,10,0,0,0.35,0.14,0.09,0.12,0.09,0.15,0.9,0.91,-0.11
False,MP7,Akoben,Min,0,0,0,1,9,0.27,0.18,0.11,0.14,0.1,0.675,1.04,1.07,-0.11
False,XM1014,Scumbria,Max,0,0,0,9,1,0.64,0.28,0.14,0.12,0.11,0.387,1.19,1.25,-0.11
False,XM1014,Scumbria,Max,0,0,0,10,0,0.64,0.28,0.14,0.12,0.11,0.38,1.2,1.25,-0.11
True,Sawed-Off,Morris,Max,0,0,10,0,0,0.91,0.28,0.14,0.12,0.12,0.15,1.4,1.48,-0.11
True,CZ75-Auto,Polymer,Max,0,8,1,1,0,1.01,0.48,0.3,0.3,0.28,0.109,4.44,4.98,-0.11
False,PP-Bizon,Jungle Slipstream,Max,0,9,1,0,0,0.27,0.17,0.11,0.11,0.17,0.078,1.64,1.76,-0.11
False,P2000,Urban Hazard,Max,0,0,10,0,0,0.26,0.12,0.07,0.08,0.07,0.15,0.7,0.68,-0.11
False,USP-S,Flashback,Max,0,10,0,0,0,1.3,0.83,0.64,0.79,0.79,0.07,8.3,9.41,-0.12
True,P2000,Acid Etched,Max,0,0,9,1,0,6.05,1.96,0.93,0.77,0.72,0.173,9.14,10.37,-0.12
False,Five-SeveN,Scrawl,Min,0,0,1,1,8,0.37,0.14,0.08,0.08,0.09,0.883,0.88,0.87,-0.12
False,MP7,Akoben,Max,0,10,0,0,0,0.27,0.18,0.11,0.14,0.1,0.07,1.8,1.93,-0.12
False,XM1014,Scumbria,Min,0,0,1,1,8,0.64,0.28,0.14,0.12,0.11,0.883,1.14,1.17,-0.12
False,MP7,Urban Hazard,Max,0,0,9,1,0,0.27,0.16,0.1,0.12,0.12,0.173,1.02,1.03,-0.12
False,P2000,Lifted Spirits,Min,0,0,1,1,8,0.3,0.14,0.08,0.08,0.09,0.883,0.88,0.87,-0.12
False,M249,System Lock,Max,0,0,10,0,0,0.77,0.29,0.18,0.22,0.14,0.15,1.8,1.94,-0.12
False,SCAR-20,Poultrygeist,Min,0,0,0,1,9,0.27,0.14,0.08,0.08,0.09,0.558,0.89,0.89,-0.12
False,P250,Ripple,Max,0,10,0,0,0,0.3,0.18,0.11,0.13,0.17,0.07,1.8,1.93,-0.12
True,PP-Bizon,Jungle Slipstream,Max,0,0,9,1,0,0.67,0.42,0.23,0.24,0.26,0.173,2.31,2.51,-0.12
False,MP7,Akoben,Min,0,0,1,1,8,0.27,0.18,0.11,0.14,0.1,0.643,1.05,1.07,-0.12
True,Tec-9,Sandstorm,Max,0,0,10,0,0,nan,2.3,0.51,0.83,0.36,0.15,5.1,5.73,-0.12
False,Galil AR,Signal,Max,0,10,0,0,0,1.27,0.83,0.56,0.54,0.51,0.07,8.3,9.41,-0.12
False,XM1014,Scumbria,Max,0,0,8,1,1,0.64,0.28,0.14,0.12,0.11,0.203,1.35,1.42,-0.12
True,MP5-SD,Desert Strike,Max,0,0,8,1,1,1.22,0.27,0.14,0.13,0.12,0.203,1.37,1.44,-0.12
True,Sawed-Off,Zander,Min,0,0,0,0,10,0.98,0.5,0.22,0.16,0.16,1.0,1.6,1.7,-0.12
True,CZ75-Auto,Pole Position,Max,0,0,10,0,0,3.74,1.48,0.66,0.77,0.63,0.15,6.6,7.45,-0.12
True,Sawed-Off,Zander,Min,0,0,0,1,9,0.98,0.5,0.22,0.16,0.16,0.945,1.6,1.7,-0.12
False,SCAR-20,Blueprint,Max,0,10,0,0,0,0.34,0.18,0.11,0.14,0.1,0.07,1.8,1.93,-0.12
False,Five-SeveN,Capillary,Max,0,10,0,0,0,0.3,0.18,0.11,0.18,0.1,0.07,1.8,1.93,-0.12
False,SCAR-20,Blueprint,Min,0,0,1,1,8,0.34,0.18,0.11,0.14,0.1,0.683,1.05,1.07,-0.12
True,Negev,Drop Me,Max,0,0,0,9,1,1.05,0.42,0.21,0.15,0.13,0.387,1.48,1.56,-0.12
True,Nova,Koi,Max,0,0,10,0,0,3.87,2.46,1.69,nan,nan,0.15,16.9,19.28,-0.13
False,MAC-10,Monkeyflage,Min,0,1,1,8,0,0.42,0.2,0.12,0.08,0.08,0.413,0.96,0.96,-0.13
False,Negev,Drop Me,Min,0,1,1,8,0,0.4,0.2,0.12,0.08,0.08,0.413,0.96,0.96,-0.13
False,Sawed-Off,Origami,Max,0,10,0,0,0,0.31,0.18,0.12,0.18,0.12,0.07,1.8,1.92,-0.13
False,MAC-10,Ensnared,Min,0,0,1,1,8,0.52,0.15,0.08,0.09,0.09,0.8030000000000002,0.89,0.87,-0.13
True,Nova,Wood Fired,Max,0,0,8,1,1,0.68,0.32,0.15,0.23,0.14,0.203,1.57,1.66,-0.13
True,P2000,Gnarled,Max,0,0,9,1,0,1.2,0.27,0.12,0.12,0.12,0.173,1.2,1.23,-0.13
False,P2000,Lifted Spirits,Min,0,0,0,1,9,0.3,0.14,0.08,0.08,0.09,0.945,0.89,0.87,-0.13
False,Sawed-Off,Black Sand,Max,0,0,8,1,1,0.27,0.14,0.08,0.07,0.07,0.203,0.78,0.75,-0.13
False,MAC-10,Allure,Max,0,0,0,0,10,1.85,0.95,0.55,0.43,0.39,0.45,3.9,4.33,-0.13
False,M249,O.S.I.P.R.,Max,7,1,1,1,0,0.42,0.22,0.14,0.13,0.13,0.06,3.43,3.79,-0.13
False,MP5-SD,Agent,Min,0,0,0,1,9,2.66,1.04,0.64,0.48,0.43,0.945,4.35,4.85,-0.13
True,R8 Revolver,Grip,Max,0,0,9,1,0,0.88,0.26,0.12,0.12,0.12,0.173,1.2,1.23,-0.13
False,MP5-SD,Necro Jr.,Min,0,0,1,1,8,0.33,0.14,0.08,0.09,0.09,0.883,0.89,0.87,-0.13
True,G3SG1,Black Sand,Max,0,0,10,0,0,1.88,1.06,0.67,0.53,0.51,0.15,6.7,7.56,-0.13
True,MAC-10,Monkeyflage,Max,0,0,0,9,1,1.76,0.43,0.21,0.15,0.14,0.387,1.49,1.56,-0.13
False,SCAR-20,Poultrygeist,Min,0,0,0,0,10,0.27,0.14,0.08,0.08,0.09,0.57,0.9,0.89,-0.13
True,SCAR-20,Jungle Slipstream,Max,0,9,1,0,0,0.62,0.27,0.15,0.17,0.22,0.078,2.58,2.82,-0.13
False,MAG-7,Monster Call,Max,0,0,0,0,10,1.7,0.93,0.54,0.43,0.39,0.45,3.9,4.33,-0.13
True,SG 553,Darkwing,Max,0,0,9,1,0,7.6,1.91,0.93,0.78,0.73,0.173,9.15,10.37,-0.13
True,UMP-45,Roadblock,Max,0,0,0,9,1,1.04,0.42,0.22,0.15,0.14,0.387,1.49,1.56,-0.13
False,Galil AR,Connexion,Max,0,0,0,0,10,1.48,0.96,0.54,0.48,0.39,0.45,3.9,4.33,-0.13
True,SCAR-20,Powercore,Max,0,9,1,0,0,3.69,1.21,0.55,0.54,0.64,0.078,11.44,13.01,-0.13
False,XM1014,XOXO,Max,0,0,10,0,0,9.2,3.83,1.89,1.65,1.6,0.15,18.9,21.59,-0.13
False,UMP-45,Roadblock,Min,0,1,1,8,0,0.47,0.2,0.12,0.08,0.08,0.413,0.96,0.96,-0.13
False,Sawed-Off,Yorick,Min,0,0,1,1,8,0.45,0.18,0.09,0.08,0.07,0.883,0.73,0.69,-0.13
True,SCAR-20,Green Marine,Max,0,0,0,0,10,1.3,0.7,0.28,0.31,0.21,0.45,2.1,2.26,-0.13
False,UMP-45,Oscillator,Max,7,1,1,1,0,0.42,0.21,0.14,0.14,0.13,0.06,3.43,3.79,-0.13
False,UMP-45,Corporal,Max,0,9,1,0,0,1.03,0.3,0.22,0.33,0.2,0.078,2.92,3.21,-0.13
False,Dual Berettas,Cartel,Max,0,0,10,0,0,1.43,0.34,0.25,0.18,0.18,0.15,2.5,2.72,-0.13
True,P2000,Urban Hazard,Max,0,0,9,1,0,0.82,0.29,0.12,0.12,0.11,0.173,1.2,1.23,-0.13
True,AUG,Ricochet,Max,0,0,10,0,0,2.78,1.03,0.43,1.24,0.3,0.15,4.3,4.8,-0.13
False,MP5-SD,Kitbash,Max,0,0,0,0,10,1.47,0.95,0.54,0.43,0.39,0.45,3.9,4.33,-0.13
False,Five-SeveN,Scrawl,Min,0,0,0,1,9,0.37,0.14,0.08,0.08,0.09,0.945,0.89,0.87,-0.13
False,MP7,Armor Core,Max,0,10,0,0,0,0.29,0.18,0.12,0.14,0.13,0.07,1.8,1.92,-0.13
True,MP9,Sand Scale,Max,0,9,1,0,0,1.01,0.49,0.33,0.38,nan,0.078,4.74,5.3,-0.13
False,CZ75-Auto,Polymer,Max,0,8,1,1,0,0.34,0.17,0.13,0.14,0.15,0.109,1.63,1.72,-0.13
True,Negev,Ultralight,Max,0,0,9,1,0,0.78,0.26,0.12,0.13,0.11,0.173,1.21,1.23,-0.14
False,MAC-10,Carnivore,Max,0,0,9,1,0,0.39,0.15,0.11,0.1,0.1,0.173,1.09,1.09,-0.14
False,Sawed-Off,Spirit Board,Min,0,0,0,0,10,0.28,0.14,0.09,0.1,0.09,1.0,0.9,0.87,-0.14
False,CZ75-Auto,Vendetta,Max,0,0,10,0,0,0.86,0.37,0.27,0.2,0.18,0.15,2.7,2.95,-0.14
True,MP5-SD,Liquidation,Min,0,0,0,1,9,5.8,1.32,0.71,0.54,0.55,0.945,5.49,6.15,-0.14
True,PP-Bizon,Night Riot,Max,0,0,9,1,0,0.68,0.27,0.12,0.13,0.12,0.173,1.21,1.23,-0.14
True,MP9,Featherweight,Min,0,0,0,1,9,4.3,1.31,0.69,0.54,0.55,0.945,5.49,6.15,-0.14
True,UMP-45,Roadblock,Min,0,0,0,10,0,1.04,0.42,0.22,0.15,0.14,0.45,1.5,1.56,-0.14
False,MAC-10,Ensnared,Min,0,0,0,1,9,0.52,0.15,0.08,0.09,0.09,0.8549999999999999,0.9,0.87,-0.14
True,MP5-SD,Desert Strike,Max,0,0,9,1,0,1.22,0.27,0.14,0.13,0.12,0.173,1.39,1.44,-0.14
False,Sawed-Off,Zander,Min,0,1,1,8,0,0.39,0.16,0.11,0.1,0.09,0.413,1.07,1.07,-0.14
False,MP5-SD,Condition Zero,Max,0,0,0,10,0,0.77,0.37,0.25,0.19,0.18,0.38,1.9,2.02,-0.14
False,MAG-7,Popdog,Max,0,0,8,1,1,0.3,0.13,0.08,0.13,0.07,0.203,0.84,0.81,-0.14
False,Tec-9,Jambiya,Max,0,9,1,0,0,0.81,0.32,0.27,0.19,0.17,0.078,3.15,3.46,-0.14
True,MAC-10,Monkeyflage,Min,0,0,0,10,0,1.76,0.43,0.21,0.15,0.14,0.45,1.5,1.56,-0.14
False,Five-SeveN,Scrawl,Min,0,0,0,0,10,0.37,0.14,0.08,0.08,0.09,1.0,0.9,0.87,-0.14
True,Galil AR,Destroyer,Max,0,9,1,0,0,0.98,0.51,0.24,0.35,0.23,0.078,4.83,5.39,-0.14
True,P250,Ripple,Max,0,0,10,0,0,0.71,0.44,0.28,0.33,0.41,0.15,2.8,3.06,-0.14
True,Negev,Drop Me,Min,0,0,0,10,0,1.05,0.42,0.21,0.15,0.13,0.45,1.5,1.56,-0.14
False,MAC-10,Ensnared,Min,0,0,0,0,10,0.52,0.15,0.08,0.09,0.09,0.9,0.9,0.87,-0.14
False,MP5-SD,Necro Jr.,Min,0,0,0,1,9,0.33,0.14,0.08,0.09,0.09,0.945,0.9,0.87,-0.14
False,UMP-45,Corporal,Max,0,0,9,1,0,1.03,0.3,0.22,0.33,0.2,0.173,2.31,2.5,-0.14
False,MP5-SD,Necro Jr.,Min,0,0,0,0,10,0.33,0.14,0.08,0.09,0.09,1.0,0.9,0.87,-0.14
True,Sawed-Off,Zander,Min,0,0,1,1,8,0.98,0.5,0.22,0.16,0.16,0.883,1.66,1.75,-0.14
False,P2000,Lifted Spirits,Min,0,0,0,0,10,0.3,0.14,0.08,0.08,0.09,1.0,0.9,0.87,-0.14
True,PP-Bizon,Jungle Slipstream,Max,0,0,8,1,1,0.67,0.42,0.23,0.24,0.26,0.203,2.34,2.51,-0.15
False,G3SG1,Hunter,Max,0,0,8,1,1,0.29,0.14,0.08,0.07,0.07,0.203,0.78,0.72,-0.15
True,FAMAS,Meow 36,Max,0,0,9,1,0,1.84,0.53,0.27,0.21,0.2,0.173,2.64,2.86,-0.15
True,Sawed-Off,Spirit Board,Max,0,0,0,10,0,0.85,0.36,0.18,0.16,0.21,0.38,1.6,1.67,-0.15
False,AUG,Triqua,Max,0,0,8,1,1,0.52,0.18,0.08,0.07,0.07,0.203,0.78,0.72,-0.15
True,Sawed-Off,Spirit Board,Min,0,0,0,1,9,0.85,0.36,0.18,0.16,0.21,0.945,2.05,2.19,-0.15
False,SCAR-20,Jungle Slipstream,Max,0,9,1,0,0,0.24,0.13,0.08,0.08,0.08,0.078,1.25,1.27,-0.15
True,P2000,Lifted Spirits,Max,0,0,0,10,0,0.91,0.38,0.17,0.16,0.2,0.38,1.6,1.67,-0.15
False,Galil AR,Destroyer,Max,0,0,0,9,1,0.39,0.21,0.11,0.1,0.08,0.387,0.98,0.96,-0.15
False,Sawed-Off,Morris,Max,0,9,1,0,0,0.3,0.13,0.08,0.07,0.07,0.078,1.25,1.27,-0.15
False,Sawed-Off,Morris,Max,0,0,8,1,1,0.3,0.13,0.08,0.07,0.07,0.203,0.78,0.72,-0.15
False,G3SG1,Scavenger,Max,0,0,10,0,0,1.24,0.81,0.53,0.43,0.4,0.15,5.3,5.93,-0.15
True,MP5-SD,Liquidation,Min,0,0,0,0,10,5.8,1.32,0.71,0.54,0.55,1.0,5.5,6.15,-0.15
False,Tec-9,Cracked Opal,Max,0,0,8,1,1,0.41,0.15,0.08,0.07,0.07,0.203,0.78,0.72,-0.15
True,R8 Revolver,Survivalist,Max,0,8,1,1,0,1.05,0.55,0.28,0.26,0.27,0.109,4.94,5.51,-0.15
False,Negev,Man-o'-war,Max,0,0,10,0,0,nan,0.15,0.12,nan,nan,0.15,1.2,1.21,-0.15
False,Sawed-Off,Yorick,Max,0,7,1,1,1,0.45,0.18,0.09,0.08,0.07,0.147,1.5,1.56,-0.15
True,UMP-45,Riot,Max,0,0,8,1,1,1.23,0.67,0.29,0.43,0.25,0.203,3.0,3.27,-0.15
False,MP7,Armor Core,Max,0,0,10,0,0,0.29,0.18,0.12,0.14,0.13,0.15,1.2,1.21,-0.15
False,Tec-9,Flash Out,Max,0,0,8,1,1,0.29,0.14,0.08,0.14,0.07,0.203,0.85,0.81,-0.15
False,Five-SeveN,Capillary,Min,0,0,0,1,9,0.3,0.18,0.11,0.18,0.1,0.675,1.08,1.07,-0.15
True,AUG,Ricochet,Max,0,10,0,0,0,2.78,1.03,0.43,1.24,0.3,0.07,10.3,11.67,-0.15
False,Galil AR,Black Sand,Max,0,9,1,0,0,0.52,0.18,0.12,0.12,0.11,0.078,1.74,1.83,-0.15
False,Galil AR,Black Sand,Max,0,0,8,1,1,0.52,0.18,0.12,0.12,0.11,0.203,1.19,1.2,-0.15
False,SG 553,Danger Close,Max,0,0,8,1,1,0.28,0.15,0.08,0.09,0.07,0.203,0.8,0.75,-0.15
False,XM1014,Scumbria,Min,0,0,0,10,0,0.64,0.28,0.14,0.12,0.11,0.45,1.2,1.21,-0.15
False,XM1014,Scumbria,Max,0,0,9,1,0,0.64,0.28,0.14,0.12,0.11,0.173,1.38,1.42,-0.15
False,Tec-9,Snek-9,Max,0,0,9,1,0,0.56,0.23,0.15,0.11,0.11,0.173,1.46,1.51,-0.15
True,CZ75-Auto,Polymer,Max,0,0,8,1,1,1.01,0.48,0.3,0.3,0.28,0.203,2.98,3.25,-0.15
False,P250,Ripple,Max,0,8,1,1,0,0.3,0.18,0.11,0.13,0.17,0.109,1.68,1.76,-0.15
False,Tec-9,Fubar,Max,0,0,9,1,0,nan,1.02,0.09,0.08,0.08,0.173,0.89,0.85,-0.15
False,MP9,Bioleak,Max,0,0,10,0,0,0.31,0.19,0.1,0.16,0.1,0.15,1.0,0.98,-0.15
False,Sawed-Off,Yorick,Max,0,0,0,9,1,0.45,0.18,0.09,0.08,0.07,0.387,0.79,0.73,-0.15
False,Sawed-Off,Origami,Max,0,0,10,0,0,0.31,0.18,0.12,0.18,0.12,0.15,1.2,1.21,-0.15
False,Sawed-Off,Spirit Board,Min,0,0,1,1,8,0.28,0.14,0.09,0.1,0.09,0.883,0.91,0.87,-0.15
True,MP9,Featherweight,Min,0,0,0,0,10,4.3,1.31,0.69,0.54,0.55,1.0,5.5,6.15,-0.15
True,Galil AR,Connexion,Max,0,0,8,1,1,3.45,1.79,0.85,1.68,0.65,0.203,9.13,10.32,-0.15
False,Sawed-Off,Spirit Board,Min,0,0,0,1,9,0.28,0.14,0.09,0.1,0.09,0.945,0.91,0.87,-0.15
True,XM1014,Oxide Blaze,Max,0,0,9,1,0,0.63,0.27,0.12,0.14,0.13,0.173,1.22,1.23,-0.15
False,P90,Traction,Max,0,0,9,1,0,1.01,0.25,0.15,0.11,0.11,0.173,1.46,1.51,-0.15
True,Tec-9,Snek-9,Max,0,0,8,1,1,1.98,0.56,0.3,0.24,0.24,0.203,2.88,3.13,-0.16
False,UMP-45,Roadblock,Min,0,0,0,1,9,0.47,0.2,0.12,0.08,0.08,0.945,0.8,0.74,-0.16
False,G3SG1,Hunter,Max,0,0,9,1,0,0.29,0.14,0.08,0.07,0.07,0.173,0.79,0.72,-0.16
True,P2000,Lifted Spirits,Min,0,0,0,10,0,0.91,0.38,0.17,0.16,0.2,0.45,1.6,1.65,-0.16
False,Galil AR,Black Sand,Max,0,0,9,1,0,0.52,0.18,0.12,0.12,0.11,0.173,1.2,1.2,-0.16
False,Negev,Drop Me,Min,0,0,0,0,10,0.4,0.2,0.12,0.08,0.08,1.0,0.8,0.74,-0.16
False,FAMAS,Meow 36,Min,0,0,0,0,10,0.53,0.21,0.12,0.09,0.08,1.0,0.8,0.74,-0.16
False,Negev,Drop Me,Min,0,0,0,1,9,0.4,0.2,0.12,0.08,0.08,0.945,0.8,0.74,-0.16
False,Galil AR,Destroyer,Max,0,7,1,1,1,0.39,0.21,0.11,0.1,0.08,0.147,1.76,1.84,-0.16
False,MAC-10,Monkeyflage,Min,0,0,0,0,10,0.42,0.2,0.12,0.08,0.08,1.0,0.8,0.74,-0.16
False,MAC-10,Monkeyflage,Min,0,0,0,1,9,0.42,0.2,0.12,0.08,0.08,0.945,0.8,0.74,-0.16
False,Nova,Wood Fired,Max,0,0,8,1,1,0.25,0.14,0.08,0.09,0.08,0.203,0.81,0.75,-0.16
False,Sawed-Off,Morris,Max,0,0,9,1,0,0.3,0.13,0.08,0.07,0.07,0.173,0.79,0.72,-0.16
True,P250,Iron Clad,Max,0,0,8,1,1,1.69,0.39,0.22,0.29,0.22,0.203,2.27,2.43,-0.16
False,Galil AR,Destroyer,Min,0,0,0,1,9,0.39,0.21,0.11,0.1,0.08,0.675,0.82,0.76,-0.16
False,Galil AR,Destroyer,Min,0,0,0,0,10,0.39,0.21,0.11,0.1,0.08,0.7,0.8,0.74,-0.16
False,MP9,Sand Scale,Max,0,0,9,1,0,0.32,0.16,0.12,0.12,nan,0.173,1.2,1.2,-0.16
False,MP7,Akoben,Max,0,8,1,1,0,0.27,0.18,0.11,0.14,0.1,0.109,1.69,1.76,-0.16
False,G3SG1,Digital Mesh,Max,0,0,0,0,10,0.66,0.43,0.25,0.31,0.17,0.45,1.7,1.77,-0.16
False,M249,Deep Relief,Max,0,0,0,0,10,0.76,0.37,0.25,0.18,0.17,0.45,1.7,1.77,-0.16
False,Five-SeveN,Capillary,Min,0,0,1,1,8,0.3,0.18,0.11,0.18,0.1,0.643,1.09,1.07,-0.16
False,AUG,Ricochet,Max,0,0,0,0,10,0.87,0.32,0.1,0.28,0.08,0.45,0.8,0.73,-0.16
False,FAMAS,Meow 36,Max,0,7,1,1,1,0.53,0.21,0.12,0.09,0.08,0.147,1.76,1.84,-0.16
False,SCAR-20,Blueprint,Max,0,8,1,1,0,0.34,0.18,0.11,0.14,0.1,0.109,1.69,1.76,-0.16
False,UMP-45,Roadblock,Min,0,0,0,0,10,0.47,0.2,0.12,0.08,0.08,1.0,0.8,0.74,-0.16
True,Negev,Desert-Strike,Max,0,0,8,1,1,0.79,0.4,0.21,0.28,0.39,0.203,2.35,2.52,-0.16
False,Tec-9,Cracked Opal,Max,0,0,9,1,0,0.41,0.15,0.08,0.07,0.07,0.173,0.79,0.72,-0.16
True,MAG-7,Monster Call,Max,0,0,0,0,10,5.54,1.7,0.89,0.71,0.62,0.45,6.2,6.95,-0.16
False,AUG,Triqua,Max,0,0,9,1,0,0.52,0.18,0.08,0.07,0.07,0.173,0.79,0.72,-0.16
False,Sawed-Off,Yorick,Min,0,0,0,10,0,0.45,0.18,0.09,0.08,0.07,0.45,0.8,0.73,-0.16
False,R8 Revolver,Crimson Web,Max,0,0,0,0,10,3.53,0.3,0.1,0.11,0.08,0.45,0.8,0.73,-0.16
True,Sawed-Off,Spirit Board,Min,0,0,0,10,0,0.85,0.36,0.18,0.16,0.21,0.45,1.6,1.65,-0.16
False,MAG-7,Popdog,Max,0,0,0,0,10,0.3,0.13,0.08,0.13,0.07,0.45,0.7,0.61,-0.17
False,AUG,Triqua,Max,0,0,10,0,0,0.52,0.18,0.08,0.07,0.07,0.15,0.8,0.72,-0.17
True,MP5-SD,Necro Jr.,Min,0,0,0,1,9,1.34,0.38,0.19,0.18,0.21,0.945,2.07,2.19,-0.17
False,MAG-7,Heaven Guard,Max,0,0,9,1,0,0.48,0.31,0.23,0.27,nan,0.173,2.34,2.5,-0.17
True,M249,Deep Relief,Min,0,0,0,0,10,1.66,0.74,0.3,0.25,0.23,1.0,2.3,2.45,-0.17
False,XM1014,Scumbria,Min,0,0,1,9,0,0.64,0.28,0.14,0.12,0.11,0.4429999999999999,1.22,1.21,-0.17
False,SCAR-20,Jungle Slipstream,Max,0,0,10,0,0,0.24,0.13,0.08,0.08,0.08,0.15,0.8,0.72,-0.17
False,MAC-10,Classic Crate,Max,0,0,0,0,10,0.32,0.13,0.08,0.08,0.07,0.45,0.7,0.61,-0.17
False,SCAR-20,Jungle Slipstream,Max,0,0,9,1,0,0.24,0.13,0.08,0.08,0.08,0.173,0.8,0.72,-0.17
False,SCAR-20,Jungle Slipstream,Max,0,0,8,1,1,0.24,0.13,0.08,0.08,0.08,0.203,0.8,0.72,-0.17
False,MAG-7,Sonar,Max,0,0,9,1,0,0.31,0.17,0.12,0.13,nan,0.173,1.21,1.2,-0.17
True,CZ75-Auto,Polymer,Max,0,0,9,1,0,1.01,0.48,0.3,0.3,0.28,0.173,3.0,3.25,-0.17
True,Sawed-Off,Black Sand,Max,0,0,0,9,1,0.88,0.29,0.14,0.12,0.12,0.387,1.2,1.19,-0.17
True,Sawed-Off,Black Sand,Max,0,0,0,10,0,0.88,0.29,0.14,0.12,0.12,0.38,1.2,1.19,-0.17
True,MP7,Urban Hazard,Max,0,0,9,1,0,0.86,0.48,0.26,0.31,0.3,0.173,2.65,2.86,-0.17
False,Tec-9,Flash Out,Max,0,0,0,0,10,0.29,0.14,0.08,0.14,0.07,0.45,0.7,0.61,-0.17
True,MP7,Akoben,Max,0,0,8,1,1,0.72,0.42,0.23,0.3,0.22,0.203,2.36,2.51,-0.17
True,Glock-18,Winterized,Max,0,0,10,0,0,3.45,0.75,0.33,0.28,0.27,0.15,3.3,3.6,-0.17
True,MAC-10,Ensnared,Max,0,0,8,1,1,2.15,0.52,0.21,0.21,0.21,0.203,2.1,2.22,-0.17
False,P2000,Urban Hazard,Max,0,0,9,1,0,0.26,0.12,0.07,0.08,0.07,0.173,0.71,0.62,-0.17
False,P2000,Lifted Spirits,Min,0,1,1,1,7,0.3,0.14,0.08,0.08,0.09,0.798,0.93,0.87,-0.17
True,SCAR-20,Assault,Max,0,0,9,1,0,0.85,0.31,0.17,0.29,0.17,0.173,1.82,1.9,-0.17
False,Sawed-Off,Morris,Max,0,0,10,0,0,0.3,0.13,0.08,0.07,0.07,0.15,0.8,0.72,-0.17
False,XM1014,Oxide Blaze,Max,0,0,9,1,0,0.24,0.12,0.07,0.08,0.07,0.173,0.71,0.62,-0.17
False,Sawed-Off,Yorick,Min,0,0,10,0,0,0.45,0.18,0.09,0.08,0.07,0.38,0.9,0.85,-0.17
False,PP-Bizon,Jungle Slipstream,Min,0,0,0,10,0,0.27,0.17,0.11,0.11,0.17,0.45,1.1,1.07,-0.17
True,P2000,Lifted Spirits,Min,0,0,1,9,0,0.91,0.38,0.17,0.16,0.2,0.4429999999999999,1.61,1.65,-0.17
False,Tec-9,Cracked Opal,Max,0,0,10,0,0,0.41,0.15,0.08,0.07,0.07,0.15,0.8,0.72,-0.17
False,PP-Bizon,Jungle Slipstream,Min,0,0,1,9,0,0.27,0.17,0.11,0.11,0.17,0.4429999999999999,1.1,1.07,-0.17
False,Five-SeveN,Scrawl,Min,0,1,1,1,7,0.37,0.14,0.08,0.08,0.09,0.798,0.93,0.87,-0.17
False,Dual Berettas,Shred,Max,0,9,1,0,0,0.37,0.26,0.16,0.19,0.21,0.078,2.5,2.68,-0.17
