Stattrak,Weapon Name,Skin Name,Range Delimeter,#FN,#MW,#FT,#WW,#BS,$FN,$MW,$FT,$WW,$BS,floatAvg,Avg Cost,Avg Profit,Net Profit After Steam ($)
True,MAG-7,Praetorian,min,4,2,4,0,0,6.56,4.27,2.93,2.52,nan,0.074,46.5,53.51,0.03
False,SCAR-20,Enforcer,min,5,2,3,0,0,1.9,0.82,0.48,0.42,0.41,0.059,12.58,14.51,0.03
True,CZ75-Auto,Distressed,min,5,4,1,0,0,0.86,0.27,0.13,0.12,0.12,0.043,5.51,6.37,0.03
True,Negev,Drop Me,min,2,4,4,0,0,1.05,0.42,0.21,0.14,0.13,0.088,4.62,5.34,0.03
True,Negev,Drop Me,min,1,8,1,0,0,1.05,0.42,0.21,0.14,0.13,0.071,4.62,5.34,0.03
False,SCAR-20,Poultrygeist,min,3,2,5,0,0,0.27,0.14,0.08,0.08,0.09,0.089,1.49,1.75,0.03
False,SCAR-20,Poultrygeist,min,3,5,2,0,0,0.27,0.14,0.08,0.08,0.09,0.065,1.67,1.95,0.03
True,Negev,Drop Me,min,0,0,1,7,2,1.05,0.42,0.21,0.14,0.13,0.371,1.45,1.7,0.03
True,Negev,Drop Me,min,0,0,0,2,8,1.05,0.42,0.21,0.14,0.13,0.436,1.32,1.55,0.03
True,Negev,Drop Me,min,0,2,7,0,1,1.05,0.42,0.21,0.14,0.13,0.1639999999999999,2.44,2.84,0.03
True,Negev,Drop Me,min,0,5,4,0,1,1.05,0.42,0.21,0.14,0.13,0.1399999999999999,3.07,3.57,0.03
True,R8 Revolver,Bone Forged,min,8,0,1,0,1,0.65,0.27,0.15,0.17,0.16,0.06,5.51,6.37,0.03
True,Nova,Wood Fired,min,0,1,8,1,0,0.68,0.33,0.15,0.22,0.14,0.1649999999999999,1.75,2.04,0.03
True,Galil AR,Destroyer,min,3,7,0,0,0,0.96,0.51,0.24,0.34,0.23,0.049,6.45,7.45,0.03
False,Sawed-Off,Spirit Board,min,0,7,3,0,0,0.28,0.14,0.09,0.1,0.09,0.094,1.25,1.47,0.03
True,P90,Vent Rush,min,2,0,7,0,1,6.27,3.6,1.65,1.67,1.32,0.15,25.41,29.25,0.03
False,Sawed-Off,Black Sand,min,0,2,8,0,0,0.26,0.14,0.08,0.07,0.07,0.1339999999999999,0.92,1.1,0.03
False,P250,Nevermore,min,1,7,2,0,0,1.32,0.8,0.61,0.8,nan,0.079,8.14,9.4,0.03
False,UMP-45,Roadblock,min,0,0,2,8,0,0.47,0.21,0.12,0.08,0.08,0.3339999999999999,0.88,1.05,0.03
False,UMP-45,Roadblock,min,0,0,0,2,8,0.47,0.21,0.12,0.08,0.08,0.436,0.8,0.95,0.03
False,UMP-45,Roadblock,min,0,0,0,1,9,0.47,0.21,0.12,0.08,0.08,0.4429999999999999,0.8,0.95,0.03
False,UMP-45,Roadblock,max,0,0,0,10,0,0.47,0.21,0.12,0.08,0.08,0.45,0.8,0.95,0.03
False,UMP-45,Roadblock,min,0,0,0,4,6,0.47,0.21,0.12,0.08,0.08,0.422,0.8,0.95,0.03
False,UMP-45,Roadblock,min,0,0,0,6,4,0.47,0.21,0.12,0.08,0.08,0.408,0.8,0.95,0.03
False,UMP-45,Roadblock,min,0,0,0,0,10,0.47,0.21,0.12,0.08,0.08,0.45,0.8,0.95,0.03
False,UMP-45,Roadblock,min,0,0,2,4,4,0.47,0.21,0.12,0.08,0.08,0.362,0.88,1.05,0.03
False,UMP-45,Roadblock,min,0,0,2,5,3,0.47,0.21,0.12,0.08,0.08,0.355,0.88,1.05,0.03
False,UMP-45,Roadblock,min,0,0,2,6,2,0.47,0.21,0.12,0.08,0.08,0.348,0.88,1.05,0.03
False,UMP-45,Roadblock,min,0,0,2,7,1,0.47,0.21,0.12,0.08,0.08,0.341,0.88,1.05,0.03
False,UMP-45,Roadblock,min,0,0,2,3,5,0.47,0.21,0.12,0.08,0.08,0.369,0.88,1.05,0.03
False,Nova,Wood Fired,min,0,2,8,0,0,0.25,0.14,0.08,0.09,0.08,0.1339999999999999,0.92,1.1,0.03
True,UMP-45,Roadblock,min,5,1,4,0,0,1.03,0.42,0.22,0.14,0.14,0.0669999999999999,6.45,7.45,0.03
True,UMP-45,Roadblock,min,0,2,6,2,0,1.03,0.42,0.22,0.14,0.14,0.18,2.44,2.84,0.03
True,UMP-45,Roadblock,min,0,2,6,1,1,1.03,0.42,0.22,0.14,0.14,0.187,2.44,2.84,0.03
True,UMP-45,Roadblock,min,0,2,6,0,2,1.03,0.42,0.22,0.14,0.14,0.194,2.44,2.84,0.03
True,UMP-45,Roadblock,min,2,4,4,0,0,1.03,0.42,0.22,0.14,0.14,0.088,4.62,5.34,0.03
False,MAC-10,Monkeyflage,min,0,0,0,4,6,0.41,0.2,0.11,0.08,0.08,0.422,0.8,0.95,0.03
False,Tec-9,Flash Out,min,0,0,9,0,1,0.29,0.14,0.08,0.13,0.08,0.18,0.8,0.96,0.03
False,G3SG1,Scavenger,min,0,3,7,0,0,1.24,0.8,0.52,0.43,0.39,0.126,6.04,6.98,0.03
True,P2000,Lifted Spirits,min,0,5,5,0,0,0.91,0.38,0.17,0.16,0.2,0.11,2.75,3.19,0.03
True,P2000,Lifted Spirits,min,0,3,6,0,1,0.91,0.38,0.17,0.16,0.2,0.1559999999999999,2.36,2.75,0.03
True,Dual Berettas,Flora Carnivora,min,0,0,1,0,9,8.32,3.49,1.71,1.34,1.22,0.42,12.69,14.62,0.03
True,Sawed-Off,Black Sand,min,0,0,4,5,1,0.86,0.29,0.14,0.12,0.12,0.295,1.28,1.51,0.03
True,Sawed-Off,Black Sand,min,0,0,4,6,0,0.86,0.29,0.14,0.12,0.12,0.288,1.28,1.51,0.03
False,MAC-10,Monkeyflage,min,0,3,5,2,0,0.41,0.2,0.11,0.08,0.08,0.172,1.31,1.54,0.03
False,Negev,Drop Me,max,0,0,0,10,0,0.4,0.21,0.11,0.08,0.08,0.45,0.8,0.95,0.03
False,Negev,Drop Me,min,0,0,0,9,1,0.4,0.21,0.11,0.08,0.08,0.387,0.8,0.95,0.03
False,Negev,Drop Me,min,0,0,0,0,10,0.4,0.21,0.11,0.08,0.08,0.45,0.8,0.95,0.03
False,Negev,Drop Me,min,0,5,4,0,1,0.4,0.21,0.11,0.08,0.08,0.1399999999999999,1.57,1.84,0.03
False,Negev,Drop Me,min,0,3,4,1,2,0.4,0.21,0.11,0.08,0.08,0.209,1.31,1.54,0.03
False,Negev,Drop Me,min,0,3,4,3,0,0.4,0.21,0.11,0.08,0.08,0.195,1.31,1.54,0.03
False,Negev,Drop Me,min,0,3,4,2,1,0.4,0.21,0.11,0.08,0.08,0.202,1.31,1.54,0.03
False,Negev,Drop Me,min,4,4,2,0,0,0.4,0.21,0.11,0.08,0.08,0.058,2.66,3.09,0.03
False,MAC-10,Monkeyflage,min,1,4,5,0,0,0.41,0.2,0.11,0.08,0.08,0.103,1.76,2.06,0.03
False,MAC-10,Monkeyflage,min,0,3,5,1,1,0.41,0.2,0.11,0.08,0.08,0.179,1.31,1.54,0.03
False,MAC-10,Monkeyflage,min,1,0,6,2,1,0.41,0.2,0.11,0.08,0.08,0.211,1.31,1.54,0.03
False,Negev,Drop Me,min,0,0,0,2,8,0.4,0.21,0.11,0.08,0.08,0.436,0.8,0.95,0.03
False,MAC-10,Monkeyflage,min,1,0,6,3,0,0.41,0.2,0.11,0.08,0.08,0.204,1.31,1.54,0.03
False,MAC-10,Monkeyflage,min,0,0,0,0,10,0.41,0.2,0.11,0.08,0.08,0.45,0.8,0.95,0.03
False,MAC-10,Monkeyflage,max,0,0,0,10,0,0.41,0.2,0.11,0.08,0.08,0.45,0.8,0.95,0.03
False,MAC-10,Monkeyflage,min,0,0,0,8,2,0.41,0.2,0.11,0.08,0.08,0.394,0.8,0.95,0.03
False,MAC-10,Monkeyflage,min,0,0,0,7,3,0.41,0.2,0.11,0.08,0.08,0.4009999999999999,0.8,0.95,0.03
False,MAC-10,Monkeyflage,min,0,0,0,6,4,0.41,0.2,0.11,0.08,0.08,0.408,0.8,0.95,0.03
False,MAC-10,Monkeyflage,min,0,0,0,5,5,0.41,0.2,0.11,0.08,0.08,0.415,0.8,0.95,0.03
False,MAC-10,Monkeyflage,min,0,0,0,1,9,0.41,0.2,0.11,0.08,0.08,0.4429999999999999,0.8,0.95,0.03
False,MAC-10,Monkeyflage,min,0,0,0,2,8,0.41,0.2,0.11,0.08,0.08,0.436,0.8,0.95,0.03
False,MAC-10,Monkeyflage,min,0,0,0,3,7,0.41,0.2,0.11,0.08,0.08,0.429,0.8,0.95,0.03
False,Negev,Drop Me,min,0,0,0,1,9,0.4,0.21,0.11,0.08,0.08,0.4429999999999999,0.8,0.95,0.03
False,Negev,Drop Me,min,0,0,0,3,7,0.4,0.21,0.11,0.08,0.08,0.429,0.8,0.95,0.03
False,Sawed-Off,Spirit Board,min,1,8,1,0,0,0.28,0.14,0.09,0.1,0.09,0.071,1.49,1.75,0.03
False,Galil AR,Destroyer,min,1,2,7,0,0,0.38,0.21,0.11,0.1,0.08,0.119,1.57,1.84,0.03
True,SCAR-20,Enforcer,max,0,0,1,6,3,5.1,1.74,0.89,0.72,0.67,0.608,7.22,8.33,0.03
True,P250,Verdigris,min,0,4,5,1,0,1.48,0.75,0.35,0.42,0.31,0.141,5.17,5.98,0.03
False,SG 553,Dragon Tech,min,6,1,3,0,0,3.0,1.92,1.06,0.96,0.72,0.052,23.1,26.6,0.03
False,FAMAS,Meow 36,min,0,2,6,1,1,0.53,0.21,0.12,0.09,0.08,0.187,1.31,1.54,0.03
False,FAMAS,Meow 36,min,0,0,0,0,10,0.53,0.21,0.12,0.09,0.08,0.45,0.8,0.95,0.03
True,Tec-9,Fubar,min,0,0,9,1,0,nan,2.75,0.16,0.18,0.14,0.173,1.62,1.9,0.03
False,USP-S,Flashback,min,1,6,3,0,0,1.3,0.82,0.64,0.78,0.78,0.087,8.14,9.4,0.03
False,Galil AR,Destroyer,min,1,0,7,0,2,0.38,0.21,0.11,0.1,0.08,0.195,1.31,1.54,0.03
False,Galil AR,Destroyer,min,2,5,3,0,0,0.38,0.21,0.11,0.1,0.08,0.08,2.14,2.5,0.03
False,Galil AR,Destroyer,min,0,5,4,0,1,0.38,0.21,0.11,0.1,0.08,0.1399999999999999,1.57,1.84,0.03
False,Galil AR,Destroyer,min,0,0,0,0,10,0.38,0.21,0.11,0.1,0.08,0.45,0.8,0.95,0.03
False,Negev,Drop Me,min,0,0,0,7,3,0.4,0.21,0.11,0.08,0.08,0.4009999999999999,0.8,0.95,0.03
False,MAC-10,Ensnared,min,0,2,8,0,0,0.51,0.15,0.08,0.09,0.09,0.1339999999999999,0.94,1.12,0.03
False,M4A4,Poly Mag,min,0,4,5,1,0,0.84,0.22,0.12,0.09,0.08,0.141,1.57,1.84,0.03
False,M4A4,Poly Mag,min,0,2,5,3,0,0.84,0.22,0.12,0.09,0.08,0.203,1.31,1.54,0.03
False,M4A4,Poly Mag,min,0,0,0,0,10,0.84,0.22,0.12,0.09,0.08,0.45,0.8,0.95,0.03
False,MAC-10,Monkeyflage,min,0,3,5,0,2,0.41,0.2,0.11,0.08,0.08,0.186,1.31,1.54,0.03
False,MAC-10,Monkeyflage,min,4,4,2,0,0,0.41,0.2,0.11,0.08,0.08,0.058,2.66,3.09,0.03
False,Negev,Drop Me,min,0,0,0,5,5,0.4,0.21,0.11,0.08,0.08,0.415,0.8,0.95,0.03
False,Negev,Drop Me,min,0,0,0,8,2,0.4,0.21,0.11,0.08,0.08,0.394,0.8,0.95,0.03
False,Negev,Drop Me,min,0,0,0,4,6,0.4,0.21,0.11,0.08,0.08,0.422,0.8,0.95,0.03
False,Negev,Drop Me,min,0,0,0,6,4,0.4,0.21,0.11,0.08,0.08,0.408,0.8,0.95,0.03
False,UMP-45,Roadblock,min,0,0,0,9,1,0.47,0.21,0.12,0.08,0.08,0.387,0.8,0.95,0.03
False,MAC-10,Monkeyflage,min,0,0,0,9,1,0.41,0.2,0.11,0.08,0.08,0.387,0.8,0.95,0.03
False,UMP-45,Roadblock,min,0,0,0,8,2,0.47,0.21,0.12,0.08,0.08,0.394,0.8,0.95,0.03
True,PP-Bizon,Harvester,min,1,6,3,0,0,1.17,0.35,0.21,0.17,0.18,0.087,3.9,4.51,0.03
True,Sawed-Off,Spirit Board,max,0,0,1,4,5,0.84,0.36,0.17,0.16,0.21,0.718,1.86,2.18,0.03
True,Tec-9,Rebel,min,1,0,7,2,0,2.7,1.24,0.67,0.51,0.52,0.181,8.41,9.71,0.03
True,MAC-10,Rangeen,min,6,2,2,0,0,1.26,0.81,0.38,0.7,0.52,0.044,9.94,11.46,0.03
True,SCAR-20,Green Marine,min,7,0,3,0,0,1.3,0.76,0.28,0.31,0.2,0.045,9.94,11.46,0.03
True,Galil AR,Connexion,min,0,0,8,1,1,3.42,1.78,0.85,1.51,0.65,0.203,8.96,10.33,0.03
True,MAC-10,Carnivore,min,0,9,1,0,0,1.91,0.41,0.21,0.2,0.2,0.078,3.9,4.51,0.03
True,SG 553,Cyberforce,min,0,0,4,6,0,3.52,1.35,0.66,0.54,0.52,0.288,5.88,6.8,0.03
False,P2000,Gnarled,min,1,9,0,0,0,0.29,0.12,0.08,0.07,0.07,0.063,1.37,1.61,0.03
True,PP-Bizon,Harvester,min,0,0,1,9,0,1.17,0.35,0.21,0.17,0.18,0.357,1.74,2.04,0.03
True,SCAR-20,Fragments,min,0,0,8,1,1,2.45,1.24,0.65,0.61,0.52,0.203,6.33,7.32,0.03
True,R8 Revolver,Banana Cannon,min,4,2,3,1,0,14.97,6.97,3.43,2.72,2.54,0.097,86.83,99.89,0.03
False,SG 553,Heavy Metal,min,4,5,1,0,0,0.5,0.22,0.14,0.14,0.13,0.05,3.24,3.76,0.03
True,M249,Spectre,min,5,5,0,0,0,0.71,0.36,0.19,0.24,0.21,0.035,5.35,6.19,0.03
True,Nova,Windblown,min,1,0,9,0,0,1.33,0.62,0.35,0.36,0.39,0.1349999999999999,4.48,5.19,0.03
True,Sawed-Off,Spirit Board,min,1,2,7,0,0,0.84,0.36,0.17,0.16,0.21,0.119,2.75,3.19,0.03
False,MAC-10,Carnivore,min,0,7,3,0,0,0.39,0.15,0.1,0.1,0.1,0.094,1.35,1.59,0.03
False,Dual Berettas,Elite 1.6,min,0,0,9,0,1,0.3,0.14,0.08,0.11,0.08,0.18,0.8,0.96,0.03
False,AUG,Aristocrat,min,3,6,1,0,0,1.98,1.02,0.59,0.97,0.54,0.057,12.65,14.58,0.03
True,SCAR-20,Poultrygeist,min,1,0,7,1,1,0.71,0.38,0.18,0.2,0.19,0.188,2.36,2.75,0.03
False,Sawed-Off,Yorick,min,0,0,0,10,0,0.45,0.18,0.09,0.07,0.07,0.38,0.7,0.84,0.03
True,XM1014,Quicksilver,min,0,6,3,0,1,1.24,0.66,0.38,0.65,0.4,0.132,5.5,6.36,0.03
True,XM1014,Quicksilver,min,1,3,6,0,0,1.24,0.66,0.38,0.65,0.4,0.1109999999999999,5.5,6.36,0.03
True,SG 553,Triarch,min,0,4,5,1,0,4.85,1.24,0.57,0.52,0.48,0.141,8.33,9.61,0.03
True,Sawed-Off,Spirit Board,min,1,0,8,1,0,0.84,0.36,0.17,0.16,0.21,0.158,2.36,2.75,0.03
False,UMP-45,Roadblock,min,0,0,0,7,3,0.47,0.21,0.12,0.08,0.08,0.4009999999999999,0.8,0.95,0.03
True,MAG-7,Petroglyph,min,1,1,7,1,0,2.79,1.16,0.55,0.53,nan,0.15,8.33,9.61,0.03
True,G3SG1,Ventilator,min,0,1,9,0,0,0.76,0.29,0.15,0.2,nan,0.142,1.64,1.92,0.03
False,SCAR-20,Outbreak,min,1,1,7,1,0,0.34,0.18,0.1,0.1,0.11,0.15,1.32,1.55,0.03
False,SCAR-20,Outbreak,min,0,4,6,0,0,0.34,0.18,0.1,0.1,0.11,0.118,1.32,1.55,0.03
False,SCAR-20,Outbreak,min,1,1,8,0,0,0.34,0.18,0.1,0.1,0.11,0.127,1.32,1.55,0.03
False,SCAR-20,Outbreak,min,0,4,5,1,0,0.34,0.18,0.1,0.1,0.11,0.141,1.32,1.55,0.03
True,R8 Revolver,Junk Yard,min,0,4,5,0,1,1.72,0.6,0.35,0.32,0.33,0.148,4.48,5.19,0.03
True,SG 553,Cyberforce,min,0,3,5,1,1,3.52,1.35,0.66,0.54,0.52,0.179,8.41,9.71,0.03
True,G3SG1,Orange Crash,min,5,5,0,0,0,0.75,0.32,0.16,0.18,0.17,0.035,5.35,6.19,0.03
False,MP5-SD,Agent,min,0,0,6,3,1,2.67,1.02,0.63,0.48,0.43,0.249,5.65,6.54,0.03
True,Nova,Gila,min,1,7,2,0,0,2.89,1.33,1.0,nan,nan,0.079,14.2,16.36,0.03
True,Nova,Ranger,min,0,0,7,3,0,2.05,0.68,0.29,0.26,0.25,0.219,2.81,3.27,0.03
False,Five-SeveN,Capillary,min,2,0,8,0,0,0.3,0.18,0.11,0.18,0.1,0.12,1.48,1.74,0.03
False,SCAR-20,Fragments,min,0,1,8,1,0,1.02,0.64,0.42,0.34,0.3,0.1649999999999999,4.34,5.02,0.03
False,MP9,Sand Scale,min,4,3,3,0,0,0.32,0.16,0.12,0.12,nan,0.0659999999999999,2.12,2.47,0.03
True,MAG-7,Insomnia,min,0,0,4,6,0,3.4,1.24,0.69,0.52,0.53,0.288,5.88,6.8,0.03
True,AUG,Amber Slipstream,min,0,6,3,1,0,1.01,0.57,0.3,0.35,0.37,0.125,4.67,5.41,0.03
False,MAG-7,Sonar,min,0,5,5,0,0,0.31,0.17,0.12,0.13,nan,0.11,1.45,1.7,0.03
True,MP9,Featherweight,min,0,4,5,0,1,4.25,1.28,0.68,0.54,0.55,0.148,9.07,10.47,0.03
False,MAG-7,Sonar,min,3,7,0,0,0,0.31,0.17,0.12,0.13,nan,0.049,2.12,2.47,0.03
False,SCAR-20,Assault,min,1,9,0,0,0,0.27,0.14,0.09,0.14,0.08,0.063,1.53,1.79,0.03
False,Galil AR,Connexion,min,2,0,8,0,0,1.49,0.96,0.54,0.47,0.39,0.12,7.3,8.43,0.03
True,Dual Berettas,Shred,min,6,2,2,0,0,0.98,0.6,0.33,0.47,0.33,0.044,7.74,8.93,0.03
False,MAG-7,Insomnia,min,1,9,0,0,0,1.15,0.63,0.42,0.31,0.3,0.063,6.82,7.88,0.03
True,SG 553,Aerial,min,4,3,3,0,0,1.0,0.51,0.21,0.45,0.22,0.0659999999999999,6.16,7.12,0.03
True,SG 553,Aerial,min,0,6,4,0,0,1.0,0.51,0.21,0.45,0.22,0.102,3.9,4.51,0.03
True,UMP-45,Oscillator,min,0,4,5,1,0,1.28,0.61,0.34,0.34,0.35,0.141,4.48,5.19,0.03
True,UMP-45,Oscillator,min,0,4,6,0,0,1.28,0.61,0.34,0.34,0.35,0.118,4.48,5.19,0.03
False,UMP-45,Roadblock,min,0,0,2,2,6,0.47,0.21,0.12,0.08,0.08,0.376,0.88,1.05,0.03
False,UMP-45,Roadblock,min,0,0,0,5,5,0.47,0.21,0.12,0.08,0.08,0.415,0.8,0.95,0.03
False,MP5-SD,Kitbash,min,2,0,8,0,0,1.49,0.96,0.54,0.43,0.38,0.12,7.3,8.43,0.03
False,AUG,Amber Slipstream,min,0,3,7,0,0,0.38,0.24,0.16,0.14,0.12,0.126,1.84,2.15,0.03
False,MAC-10,Classic Crate,min,0,0,9,1,0,0.32,0.13,0.08,0.08,0.07,0.173,0.8,0.96,0.03
False,Glock-18,Winterized,min,0,2,6,0,2,0.57,0.21,0.12,0.09,0.09,0.194,1.32,1.54,0.02
True,P90,Freight,min,0,1,9,0,0,0.98,0.27,0.13,0.12,0.12,0.142,1.44,1.68,0.02
False,Galil AR,Destroyer,min,0,0,3,0,7,0.38,0.21,0.11,0.1,0.08,0.36,0.89,1.05,0.02
False,Galil AR,Destroyer,min,1,4,5,0,0,0.38,0.21,0.11,0.1,0.08,0.103,1.77,2.06,0.02
True,SG 553,Ol' Rusty,min,3,5,2,0,0,0.63,0.27,0.12,0.17,0.13,0.065,3.48,4.02,0.02
True,Tec-9,Brother,min,0,0,5,2,3,4.31,1.53,0.83,0.66,0.61,0.286,7.3,8.42,0.02
False,Glock-18,Winterized,min,0,2,6,2,0,0.57,0.21,0.12,0.09,0.09,0.18,1.32,1.54,0.02
True,MP5-SD,Kitbash,min,1,0,7,2,0,3.27,1.69,0.83,0.79,0.58,0.181,10.66,12.28,0.02
True,XM1014,Zombie Offensive,min,6,1,3,0,0,2.82,1.14,0.54,0.5,0.5,0.052,19.68,22.65,0.02
True,Tec-9,Brother,min,0,4,4,0,2,4.31,1.53,0.83,0.66,0.61,0.178,10.66,12.28,0.02
True,MP5-SD,Kitbash,min,0,0,6,0,4,3.27,1.69,0.83,0.79,0.58,0.27,7.3,8.42,0.02
False,Glock-18,Winterized,min,0,2,6,1,1,0.57,0.21,0.12,0.09,0.09,0.187,1.32,1.54,0.02
False,Galil AR,Destroyer,min,1,0,6,2,1,0.38,0.21,0.11,0.1,0.08,0.211,1.32,1.54,0.02
True,Nova,Ranger,min,0,0,8,0,2,2.05,0.68,0.29,0.26,0.25,0.21,2.82,3.27,0.02
False,M4A4,Poly Mag,min,0,2,6,0,2,0.84,0.22,0.12,0.09,0.08,0.194,1.32,1.54,0.02
False,M4A4,Poly Mag,min,0,0,0,1,9,0.84,0.22,0.12,0.09,0.08,0.4429999999999999,0.81,0.95,0.02
False,P250,Cassette,min,0,0,10,0,0,0.24,0.12,0.08,0.08,0.08,0.15,0.8,0.94,0.02
False,P90,Freight,min,0,0,10,0,0,0.28,0.12,0.08,0.08,0.07,0.15,0.8,0.94,0.02
False,Negev,Ultralight,min,0,0,10,0,0,0.25,0.12,0.08,0.08,0.07,0.15,0.8,0.94,0.02
False,PP-Bizon,Runic,min,0,0,10,0,0,0.32,0.12,0.08,0.07,0.07,0.15,0.8,0.94,0.02
False,MP5-SD,Kitbash,min,0,7,3,0,0,1.49,0.96,0.54,0.43,0.38,0.094,8.34,9.61,0.02
False,FAMAS,Meow 36,min,0,0,0,1,9,0.53,0.21,0.12,0.09,0.08,0.4429999999999999,0.81,0.95,0.02
False,SG 553,Ol' Rusty,min,0,0,10,0,0,0.24,0.12,0.08,0.07,0.07,0.15,0.8,0.94,0.02
False,SSG 08,Mainframe 001,min,0,0,10,0,0,0.47,0.14,0.08,0.07,0.08,0.15,0.8,0.94,0.02
False,MAG-7,Monster Call,min,0,3,4,3,0,1.68,0.94,0.54,0.43,0.39,0.195,6.27,7.23,0.02
True,SCAR-20,Poultrygeist,min,0,6,4,0,0,0.71,0.38,0.18,0.2,0.19,0.102,3.0,3.48,0.02
True,SCAR-20,Poultrygeist,min,1,0,7,2,0,0.71,0.38,0.18,0.2,0.19,0.181,2.37,2.75,0.02
False,Galil AR,Connexion,min,0,7,3,0,0,1.49,0.96,0.54,0.47,0.39,0.094,8.34,9.61,0.02
True,SCAR-20,Poultrygeist,max,0,0,0,0,10,0.71,0.38,0.18,0.2,0.19,0.57,1.9,2.21,0.02
True,UMP-45,Riot,min,0,0,8,0,2,1.23,0.66,0.29,0.43,0.25,0.21,2.82,3.27,0.02
False,P2000,Gnarled,min,0,0,10,0,0,0.29,0.12,0.08,0.07,0.07,0.15,0.8,0.94,0.02
True,Tec-9,Brother,min,1,3,5,1,0,4.31,1.53,0.83,0.66,0.61,0.1339999999999999,13.71,15.79,0.02
True,R8 Revolver,Bone Forged,min,8,0,1,1,0,0.65,0.27,0.15,0.17,0.16,0.053,5.52,6.37,0.02
False,FAMAS,Meow 36,min,1,6,3,0,0,0.53,0.21,0.12,0.09,0.08,0.087,2.15,2.5,0.02
True,R8 Revolver,Survivalist,min,5,4,0,1,0,1.06,0.55,0.28,0.25,0.27,0.066,7.75,8.93,0.02
True,MAG-7,Foresight,min,2,0,8,0,0,0.7,0.38,0.17,0.21,0.2,0.12,2.76,3.19,0.02
True,MAG-7,Foresight,min,1,1,7,1,0,0.7,0.38,0.17,0.21,0.2,0.15,2.48,2.87,0.02
True,G3SG1,Digital Mesh,min,0,0,8,1,1,1.63,0.72,0.29,0.38,0.26,0.203,2.96,3.43,0.02
False,Tec-9,Snek-9,min,0,5,5,0,0,0.56,0.23,0.14,0.11,0.11,0.11,1.85,2.15,0.02
True,MP5-SD,Necro Jr.,max,0,0,3,3,4,1.35,0.38,0.19,0.17,0.21,0.649,1.92,2.24,0.02
True,MP5-SD,Necro Jr.,min,0,0,8,1,1,1.35,0.38,0.19,0.17,0.21,0.203,1.9,2.21,0.02
True,MP5-SD,Necro Jr.,max,0,0,4,3,3,1.35,0.38,0.19,0.17,0.21,0.587,1.9,2.21,0.02
True,R8 Revolver,Survivalist,min,6,1,3,0,0,1.06,0.55,0.28,0.25,0.27,0.052,7.75,8.93,0.02
True,R8 Revolver,Survivalist,min,0,7,2,0,1,1.06,0.55,0.28,0.25,0.27,0.124,4.68,5.41,0.02
True,PP-Bizon,Harvester,max,0,0,0,6,4,1.17,0.35,0.21,0.17,0.18,0.67,1.74,2.02,0.02
True,Sawed-Off,Limelight,min,1,2,6,1,0,5.47,1.98,0.96,1.0,0.8,0.142,16.19,18.64,0.02
True,MAG-7,Heaven Guard,min,6,2,2,0,0,1.01,0.62,0.43,0.44,nan,0.044,8.16,9.41,0.02
True,Sawed-Off,Zander,max,0,0,0,3,7,0.99,0.49,0.22,0.16,0.16,0.835,1.6,1.86,0.02
True,MP9,Capillary,min,2,7,1,0,0,1.41,0.66,0.31,0.58,0.27,0.064,7.75,8.93,0.02
True,P2000,Lifted Spirits,max,0,0,3,1,6,0.91,0.38,0.17,0.16,0.2,0.759,1.87,2.18,0.02
True,P2000,Lifted Spirits,min,3,4,3,0,0,0.91,0.38,0.17,0.16,0.2,0.073,4.76,5.49,0.02
True,Dual Berettas,Shred,min,1,5,4,0,0,0.98,0.6,0.33,0.47,0.33,0.095,5.3,6.12,0.02
False,CZ75-Auto,Polymer,min,0,4,6,0,0,0.32,0.17,0.13,0.14,0.15,0.118,1.46,1.7,0.02
False,MAG-7,Sonar,min,0,7,3,0,0,0.31,0.17,0.12,0.13,nan,0.094,1.55,1.81,0.02
False,MP9,Sand Scale,min,0,1,9,0,0,0.32,0.16,0.12,0.12,nan,0.142,1.24,1.45,0.02
True,MAG-7,Sonar,min,5,2,3,0,0,1.08,0.46,0.29,0.29,nan,0.059,7.19,8.29,0.02
True,AUG,Amber Slipstream,min,1,8,1,0,0,1.01,0.57,0.3,0.35,0.37,0.071,5.87,6.77,0.02
True,PP-Bizon,Harvester,min,0,0,1,8,1,1.17,0.35,0.21,0.17,0.18,0.364,1.75,2.04,0.02
True,UMP-45,Corporal,min,1,8,1,0,0,1.3,0.58,0.38,0.4,0.32,0.076,6.32,7.29,0.02
False,FAMAS,Meow 36,min,0,2,6,2,0,0.53,0.21,0.12,0.09,0.08,0.18,1.32,1.54,0.02
True,Sawed-Off,Spirit Board,min,4,2,4,0,0,0.84,0.36,0.17,0.16,0.21,0.074,4.76,5.49,0.02
False,Tec-9,Brother,min,2,5,3,0,0,1.53,0.94,0.54,0.42,0.38,0.08,9.38,10.81,0.02
False,Tec-9,Brother,min,1,0,8,1,0,1.53,0.94,0.54,0.42,0.38,0.158,6.27,7.23,0.02
False,CZ75-Auto,Imprint,min,0,10,0,0,0,0.35,0.15,0.08,0.08,0.07,0.07,1.5,1.75,0.02
False,Five-SeveN,Scumbria,min,0,10,0,0,0,0.36,0.15,0.08,0.1,0.07,0.07,1.5,1.75,0.02
False,P2000,Lifted Spirits,min,1,8,1,0,0,0.3,0.14,0.08,0.08,0.09,0.071,1.5,1.75,0.02
False,P90,Off World,min,0,1,9,0,0,0.55,0.33,0.18,0.26,0.16,0.142,1.95,2.27,0.02
